,seqnames,start,end,width,strand,CPD,IP64
21205,chr5,37200001,37300000,100000,*,0.832458352,0.855156761
21206,chr5,37300001,37400000,100000,*,0.84151244,0.875926631
21207,chr5,37400001,37500000,100000,*,0.905571055,0.935831694
21208,chr5,37500001,37600000,100000,*,1.065363621,1.004149753
21209,chr5,37600001,37700000,100000,*,1.129671271,1.04288374
21210,chr5,37700001,37800000,100000,*,0.790633355,0.806778782
21211,chr5,37800001,37900000,100000,*,0.537801162,0.740547259
21212,chr5,37900001,38000000,100000,*,0.693507916,0.806723296
21213,chr5,38000001,38100000,100000,*,0.806913601,0.822330082
21214,chr5,38100001,38200000,100000,*,0.6464411,0.824682489
21215,chr5,38200001,38300000,100000,*,0.75931422,0.813524067
21216,chr5,38300001,38400000,100000,*,0.669601329,0.841112968
21217,chr5,38400001,38500000,100000,*,0.574860777,0.753907701
21218,chr5,38500001,38600000,100000,*,0.81617682,0.856236976
21219,chr5,38600001,38700000,100000,*,0.753773913,0.849378273
21220,chr5,38700001,38800000,100000,*,0.78967065,0.844796369
21221,chr5,38800001,38900000,100000,*,0.978957873,0.9120633
21222,chr5,38900001,39000000,100000,*,0.951330404,0.860523099
21223,chr5,39000001,39100000,100000,*,1.056241541,0.909736587
21224,chr5,39100001,39200000,100000,*,0.827939499,0.83519606
21225,chr5,39200001,39300000,100000,*,1.042331684,0.896358635
21226,chr5,39300001,39400000,100000,*,0.844233089,0.873909867
21227,chr5,39400001,39500000,100000,*,0.707511763,0.800250055
21228,chr5,39500001,39600000,100000,*,0.908864462,0.909161466
21229,chr5,39600001,39700000,100000,*,0.896585533,0.869978001
21230,chr5,39700001,39800000,100000,*,0.922535906,0.854423251
21231,chr5,39800001,39900000,100000,*,1.022206241,0.848362232
21232,chr5,39900001,40000000,100000,*,0.94567096,0.844093682
21233,chr5,40000001,40100000,100000,*,1.053847685,0.944016317
21234,chr5,40100001,40200000,100000,*,1.008883239,0.95393062
21235,chr5,40200001,40300000,100000,*,0.945963295,0.836452868
21236,chr5,40300001,40400000,100000,*,1.070807018,0.97723381
21237,chr5,40400001,40500000,100000,*,0.965215312,0.958907598
21238,chr5,40500001,40600000,100000,*,0.963863903,0.981338997
21239,chr5,40600001,40700000,100000,*,0.870778442,0.850369083
21240,chr5,40700001,40800000,100000,*,0.969823708,0.932827388
21241,chr5,40800001,40900000,100000,*,0.775454859,0.894659785
21242,chr5,40900001,41000000,100000,*,0.964036006,0.870772938
21243,chr5,41000001,41100000,100000,*,0.960728628,0.88672026
21244,chr5,41100001,41200000,100000,*,0.987314693,0.839874212
21245,chr5,41200001,41300000,100000,*,0.927065875,0.925396558
21246,chr5,41300001,41400000,100000,*,0.986760686,0.948414679
21247,chr5,41400001,41500000,100000,*,0.991125939,0.883498016
21248,chr5,41500001,41600000,100000,*,0.961263416,0.909491971
21249,chr5,41600001,41700000,100000,*,0.957957703,0.895306602
21250,chr5,41700001,41800000,100000,*,1.036212173,0.912144667
21251,chr5,41800001,41900000,100000,*,0.943706572,0.893576056
21252,chr5,41900001,42000000,100000,*,0.948114059,0.951610935
21253,chr5,42000001,42100000,100000,*,1.116436653,0.969855898
21254,chr5,42100001,42200000,100000,*,0.947158075,0.895457106
21255,chr5,42200001,42300000,100000,*,1.068464661,0.975192433
21256,chr5,42300001,42400000,100000,*,1.062905437,1.008742862
21257,chr5,42400001,42500000,100000,*,0.870733524,0.976447082
21258,chr5,42500001,42600000,100000,*,0.841616488,0.902658839
21259,chr5,42600001,42700000,100000,*,0.831407698,0.875994836
21260,chr5,42700001,42800000,100000,*,1.112676046,0.887492585
21261,chr5,42800001,42900000,100000,*,0.917187062,0.878789284
21262,chr5,42900001,43000000,100000,*,0.750758531,0.831527663
21263,chr5,43000001,43100000,100000,*,0.744893066,0.857806376
21264,chr5,43100001,43200000,100000,*,0.726191483,0.802736476
21265,chr5,43200001,43300000,100000,*,0.831255878,0.894415306
21266,chr5,43300001,43400000,100000,*,0.746066899,0.939160338
21267,chr5,43400001,43500000,100000,*,0.96773564,0.98647034
21268,chr5,43500001,43600000,100000,*,0.798026454,0.855325752
21269,chr5,43600001,43700000,100000,*,0.874750674,0.803282037
21270,chr5,43700001,43800000,100000,*,1.031173294,1.043057397
21271,chr5,43800001,43900000,100000,*,0.969543663,0.971970324
21272,chr5,43900001,44000000,100000,*,1.223860561,1.122402387
21273,chr5,44000001,44100000,100000,*,0.922613749,0.969108764
21274,chr5,44100001,44200000,100000,*,1.183278107,1.038903571
21275,chr5,44200001,44300000,100000,*,1.002434511,0.88624078
21276,chr5,44300001,44400000,100000,*,0.810716733,0.822541664
21277,chr5,44400001,44500000,100000,*,1.100697332,0.917379989
21278,chr5,44500001,44600000,100000,*,1.009229983,0.919374235
21279,chr5,44600001,44700000,100000,*,0.963266915,0.991828197
21280,chr5,44700001,44800000,100000,*,0.950070432,0.875250317
21281,chr5,44800001,44900000,100000,*,0.972645376,0.850763303
21282,chr5,44900001,45000000,100000,*,0.936138487,0.882961769
21283,chr5,45000001,45100000,100000,*,0.983132938,0.885015336
21284,chr5,45100001,45200000,100000,*,0.876151397,0.908560078
21285,chr5,45200001,45300000,100000,*,0.993204565,0.911549928
21286,chr5,45300001,45400000,100000,*,0.997582317,0.943629915
21287,chr5,45400001,45500000,100000,*,0.960105994,0.894805414
21288,chr5,45500001,45600000,100000,*,0.979606169,0.844050766
21289,chr5,45600001,45700000,100000,*,0.93041442,0.840270798
21290,chr5,45700001,45800000,100000,*,1.032205219,0.979852871
21291,chr5,45800001,45900000,100000,*,1.120048926,0.972924143
21292,chr5,45900001,46000000,100000,*,0.787330114,0.897308041
21293,chr5,46000001,46100000,100000,*,0.649979641,0.874778138
21294,chr5,46100001,46200000,100000,*,0.754952934,0.940704371
21295,chr5,46200001,46300000,100000,*,0.572706125,0.794508336
21296,chr5,46300001,46400000,100000,*,0.592087223,0.860119959
21297,chr5,46400001,46500000,100000,*,0.524356574,0.807292934
21298,chr5,46500001,46600000,100000,*,NA,NA
21299,chr5,46600001,46700000,100000,*,NA,NA
21300,chr5,46700001,46800000,100000,*,NA,NA
21301,chr5,46800001,46900000,100000,*,NA,NA
21302,chr5,46900001,47000000,100000,*,NA,NA
21303,chr5,47000001,47100000,100000,*,NA,NA
21304,chr5,47100001,47200000,100000,*,NA,NA
21305,chr5,47200001,47300000,100000,*,NA,NA
21306,chr5,47300001,47400000,100000,*,NA,NA
21307,chr5,47400001,47500000,100000,*,NA,NA
21308,chr5,47500001,47600000,100000,*,NA,NA
21309,chr5,47600001,47700000,100000,*,NA,NA
21310,chr5,47700001,47800000,100000,*,NA,NA
21311,chr5,47800001,47900000,100000,*,NA,NA
21312,chr5,47900001,48000000,100000,*,NA,NA
21313,chr5,48000001,48100000,100000,*,NA,NA
21314,chr5,48100001,48200000,100000,*,NA,NA
21315,chr5,48200001,48300000,100000,*,NA,NA
21316,chr5,48300001,48400000,100000,*,NA,NA
21317,chr5,48400001,48500000,100000,*,NA,NA
21318,chr5,48500001,48600000,100000,*,NA,NA
21319,chr5,48600001,48700000,100000,*,NA,NA
21320,chr5,48700001,48800000,100000,*,NA,NA
21321,chr5,48800001,48900000,100000,*,NA,NA
21322,chr5,48900001,49000000,100000,*,NA,NA
21323,chr5,49000001,49100000,100000,*,NA,NA
21324,chr5,49100001,49200000,100000,*,NA,NA
21325,chr5,49200001,49300000,100000,*,NA,NA
21326,chr5,49300001,49400000,100000,*,NA,NA
21327,chr5,49400001,49500000,100000,*,0.672076711,0.993797165
21328,chr5,49500001,49600000,100000,*,0.818170038,0.917581815
21329,chr5,49600001,49700000,100000,*,1.164519738,0.979290626
21330,chr5,49700001,49800000,100000,*,0.994411969,0.97896878
21331,chr5,49800001,49900000,100000,*,1.128488285,1.090215651
21332,chr5,49900001,50000000,100000,*,0.794404022,0.890587605
21333,chr5,50000001,50100000,100000,*,1.060125352,0.948921569
21334,chr5,50100001,50200000,100000,*,0.815018531,0.854299446
21335,chr5,50200001,50300000,100000,*,0.826021993,0.871270746
21336,chr5,50300001,50400000,100000,*,1.000583271,0.983052857
21337,chr5,50400001,50500000,100000,*,1.088881194,0.958454077
21338,chr5,50500001,50600000,100000,*,0.917381367,0.837831527
21339,chr5,50600001,50700000,100000,*,0.79536407,0.893788472
21340,chr5,50700001,50800000,100000,*,0.842398012,0.888697675
21341,chr5,50800001,50900000,100000,*,1.130526274,0.846637796
21342,chr5,50900001,51000000,100000,*,0.948381113,0.964055564
21343,chr5,51000001,51100000,100000,*,1.097358925,1.008780408
21344,chr5,51100001,51200000,100000,*,0.923897714,0.903446991
21345,chr5,51200001,51300000,100000,*,0.827664622,0.843272255
21346,chr5,51300001,51400000,100000,*,0.957259447,0.879230688
21347,chr5,51400001,51500000,100000,*,1.085297094,0.919571359
21348,chr5,51500001,51600000,100000,*,1.063456032,0.884212086
21349,chr5,51600001,51700000,100000,*,0.89762614,0.86349138
21350,chr5,51700001,51800000,100000,*,0.889988598,0.789128412
21351,chr5,51800001,51900000,100000,*,1.117491148,0.884185881
21352,chr5,51900001,52000000,100000,*,0.938193009,0.8956111
21353,chr5,52000001,52100000,100000,*,0.886728934,0.846414238
21354,chr5,52100001,52200000,100000,*,0.786108653,0.8602838
21355,chr5,52200001,52300000,100000,*,0.801452284,0.878198167
21356,chr5,52300001,52400000,100000,*,0.779897486,0.804627459
21357,chr5,52400001,52500000,100000,*,0.801945278,0.898654862
21358,chr5,52500001,52600000,100000,*,0.796894335,0.851006672
21359,chr5,52600001,52700000,100000,*,1.002423447,0.894602973
21360,chr5,52700001,52800000,100000,*,0.795022615,0.815870662
21361,chr5,52800001,52900000,100000,*,1.055549363,0.908669175
21362,chr5,52900001,53000000,100000,*,1.05404833,0.936301611
21363,chr5,53000001,53100000,100000,*,1.133559463,1.071099519
21364,chr5,53100001,53200000,100000,*,0.878543543,0.915207083
21365,chr5,53200001,53300000,100000,*,0.808276118,0.849529836
21366,chr5,53300001,53400000,100000,*,0.805440774,0.792655328
21367,chr5,53400001,53500000,100000,*,0.90953942,0.899508384
21368,chr5,53500001,53600000,100000,*,0.695052839,0.905481434
21369,chr5,53600001,53700000,100000,*,0.939085624,0.859443048
21370,chr5,53700001,53800000,100000,*,0.726700506,0.782381556
21371,chr5,53800001,53900000,100000,*,0.746381702,0.817754791
21372,chr5,53900001,54000000,100000,*,0.748894479,0.771945259
21373,chr5,54000001,54100000,100000,*,0.733452998,0.844489088
21374,chr5,54100001,54200000,100000,*,0.650521633,0.862333027
21375,chr5,54200001,54300000,100000,*,0.807864318,0.869899392
21376,chr5,54300001,54400000,100000,*,0.799624582,0.940279149
21377,chr5,54400001,54500000,100000,*,0.836232655,0.881354688
21378,chr5,54500001,54600000,100000,*,0.746178683,0.799727829
21379,chr5,54600001,54700000,100000,*,1.09981999,0.863269041
21380,chr5,54700001,54800000,100000,*,0.948564353,0.856652232
21381,chr5,54800001,54900000,100000,*,0.783988348,0.840037839
21382,chr5,54900001,55000000,100000,*,0.822788674,0.860322706
21383,chr5,55000001,55100000,100000,*,1.032264574,0.870725482
21384,chr5,55100001,55200000,100000,*,0.869144117,0.910632529
21385,chr5,55200001,55300000,100000,*,0.84083326,0.844388362
21386,chr5,55300001,55400000,100000,*,0.648032373,0.803414535
21387,chr5,55400001,55500000,100000,*,0.76100272,0.846593279
21388,chr5,55500001,55600000,100000,*,0.744337002,0.894650379
21389,chr5,55600001,55700000,100000,*,0.752198386,0.845706068
21390,chr5,55700001,55800000,100000,*,0.637302712,0.739136642
21391,chr5,55800001,55900000,100000,*,0.578450696,0.750349955
21392,chr5,55900001,56000000,100000,*,0.763708141,0.836763415
21393,chr5,56000001,56100000,100000,*,0.764397674,0.818460356
21394,chr5,56100001,56200000,100000,*,0.73851816,0.870292176
21395,chr5,56200001,56300000,100000,*,0.800327303,0.864002482
21396,chr5,56300001,56400000,100000,*,0.884413327,0.941189623
21397,chr5,56400001,56500000,100000,*,0.904048036,0.862491213
21398,chr5,56500001,56600000,100000,*,1.015305205,0.922123449
21399,chr5,56600001,56700000,100000,*,0.818144078,0.907820977
21400,chr5,56700001,56800000,100000,*,0.696083148,0.831211007
21401,chr5,56800001,56900000,100000,*,0.853269278,0.891685095
21402,chr5,56900001,57000000,100000,*,0.86912777,0.86207469
21403,chr5,57000001,57100000,100000,*,0.931167406,0.900918981
21404,chr5,57100001,57200000,100000,*,0.856490971,0.852764081
21405,chr5,57200001,57300000,100000,*,0.906550482,0.986038386
21406,chr5,57300001,57400000,100000,*,0.81436152,0.853047801
21407,chr5,57400001,57500000,100000,*,0.788827209,0.797208753
21408,chr5,57500001,57600000,100000,*,0.898335512,0.942935325
21409,chr5,57600001,57700000,100000,*,0.983108152,0.919549653
21410,chr5,57700001,57800000,100000,*,0.745980194,0.880750371
21411,chr5,57800001,57900000,100000,*,1.014567312,0.954406001
21412,chr5,57900001,58000000,100000,*,0.8082319,0.86810425
21413,chr5,58000001,58100000,100000,*,0.808977608,0.832162917
21414,chr5,58100001,58200000,100000,*,0.874352402,0.91649303
21415,chr5,58200001,58300000,100000,*,0.732527075,0.855788144
21416,chr5,58300001,58400000,100000,*,0.901518659,0.892693088
21417,chr5,58400001,58500000,100000,*,0.776234005,0.859583053
21418,chr5,58500001,58600000,100000,*,0.935729468,0.883108063
21419,chr5,58600001,58700000,100000,*,0.834921547,0.859693774
21420,chr5,58700001,58800000,100000,*,0.81822527,0.84338428
21421,chr5,58800001,58900000,100000,*,0.943480302,0.802685639
21422,chr5,58900001,59000000,100000,*,0.829282712,0.883898816
21423,chr5,59000001,59100000,100000,*,0.812840258,0.802893107
21424,chr5,59100001,59200000,100000,*,0.774343455,0.857176857
21425,chr5,59200001,59300000,100000,*,0.880541963,0.933638415
21426,chr5,59300001,59400000,100000,*,1.104976404,0.978245185
21427,chr5,59400001,59500000,100000,*,0.949108673,0.924836088
21428,chr5,59500001,59600000,100000,*,1.143720832,0.895355361
21429,chr5,59600001,59700000,100000,*,0.867726896,0.882739027
21430,chr5,59700001,59800000,100000,*,0.888739453,0.946307156
21431,chr5,59800001,59900000,100000,*,0.976739863,0.916359953
21432,chr5,59900001,60000000,100000,*,0.887542332,0.941689772
21433,chr5,60000001,60100000,100000,*,0.94256268,0.984959542
21434,chr5,60100001,60200000,100000,*,0.820451222,0.906663153
21435,chr5,60200001,60300000,100000,*,1.159225103,1.015395216
21436,chr5,60300001,60400000,100000,*,1.080931989,0.972082064
21437,chr5,60400001,60500000,100000,*,0.942036685,0.932944685
21438,chr5,60500001,60600000,100000,*,0.703675088,0.855575545
21439,chr5,60600001,60700000,100000,*,0.767460485,0.823232318
21440,chr5,60700001,60800000,100000,*,0.867041065,0.860990233
21441,chr5,60800001,60900000,100000,*,0.778536837,0.854312385
21442,chr5,60900001,61000000,100000,*,0.615312143,0.835488584
21443,chr5,61000001,61100000,100000,*,0.784792894,0.778556634
21444,chr5,61100001,61200000,100000,*,0.879267469,0.879878913
21445,chr5,61200001,61300000,100000,*,0.699101583,0.818721847
21446,chr5,61300001,61400000,100000,*,0.896569043,0.944690723
21447,chr5,61400001,61500000,100000,*,0.667707905,0.791971271
21448,chr5,61500001,61600000,100000,*,0.735102905,0.889342106
21449,chr5,61600001,61700000,100000,*,0.826426892,0.82829411
21450,chr5,61700001,61800000,100000,*,0.95544398,0.904887156
21451,chr5,61800001,61900000,100000,*,1.00254534,0.871328307
21452,chr5,61900001,62000000,100000,*,0.721819022,0.870859912
21453,chr5,62000001,62100000,100000,*,0.734107779,0.772370908
21454,chr5,62100001,62200000,100000,*,1.069671395,1.035055658
21455,chr5,62200001,62300000,100000,*,1.05216276,1.016539524
21456,chr5,62300001,62400000,100000,*,0.930338708,0.897277969
21457,chr5,62400001,62500000,100000,*,0.960968645,0.838896667
21458,chr5,62500001,62600000,100000,*,1.088742319,0.863412983
21459,chr5,62600001,62700000,100000,*,1.001044872,0.988325119
21460,chr5,62700001,62800000,100000,*,1.294744136,0.981043466
21461,chr5,62800001,62900000,100000,*,1.063992286,0.911629693
21462,chr5,62900001,63000000,100000,*,0.997818652,0.855251227
21463,chr5,63000001,63100000,100000,*,0.958258761,0.9096419
21464,chr5,63100001,63200000,100000,*,0.896506305,0.864707477
21465,chr5,63200001,63300000,100000,*,1.086377968,0.914937483
21466,chr5,63300001,63400000,100000,*,0.994400307,0.876097163
21467,chr5,63400001,63500000,100000,*,0.921418439,0.945084099
21468,chr5,63500001,63600000,100000,*,1.086930261,0.969542715
21469,chr5,63600001,63700000,100000,*,1.169830829,0.94309167
21470,chr5,63700001,63800000,100000,*,1.136293238,1.095440474
21471,chr5,63800001,63900000,100000,*,0.792433022,0.86811931
21472,chr5,63900001,64000000,100000,*,0.734740433,0.834442221
21473,chr5,64000001,64100000,100000,*,1.003964046,0.921734097
21474,chr5,64100001,64200000,100000,*,1.019436934,0.888292104
21475,chr5,64200001,64300000,100000,*,1.195290618,1.036789242
21476,chr5,64300001,64400000,100000,*,0.743555291,0.83423211
21477,chr5,64400001,64500000,100000,*,0.879535034,0.858720932
21478,chr5,64500001,64600000,100000,*,1.00793835,0.904734488
21479,chr5,64600001,64700000,100000,*,1.190885406,0.951221871
21480,chr5,64700001,64800000,100000,*,1.071966574,0.909522155
21481,chr5,64800001,64900000,100000,*,1.072553146,0.851291901
21482,chr5,64900001,65000000,100000,*,1.034401865,0.89376908
21483,chr5,65000001,65100000,100000,*,0.809116374,0.804069509
21484,chr5,65100001,65200000,100000,*,0.790307898,0.870962892
21485,chr5,65200001,65300000,100000,*,1.060435242,0.87866641
21486,chr5,65300001,65400000,100000,*,1.077742881,0.906496438
21487,chr5,65400001,65500000,100000,*,1.19574841,0.959293445
21488,chr5,65500001,65600000,100000,*,0.764788773,0.882529888
21489,chr5,65600001,65700000,100000,*,0.836420372,0.934672902
21490,chr5,65700001,65800000,100000,*,0.869042854,0.931936648
21491,chr5,65800001,65900000,100000,*,0.945918275,0.851939152
21492,chr5,65900001,66000000,100000,*,0.789501535,0.898550686
21493,chr5,66000001,66100000,100000,*,0.740696526,0.842002088
21494,chr5,66100001,66200000,100000,*,0.830239951,0.786791573
21495,chr5,66200001,66300000,100000,*,0.74902333,0.816017712
21496,chr5,66300001,66400000,100000,*,0.883424544,0.806180672
21497,chr5,66400001,66500000,100000,*,0.716512975,0.809559148
21498,chr5,66500001,66600000,100000,*,0.622666105,0.818310875
21499,chr5,66600001,66700000,100000,*,0.978136192,0.929026472
21500,chr5,66700001,66800000,100000,*,0.962579089,0.830504969
21501,chr5,66800001,66900000,100000,*,1.146051,0.966164885
21502,chr5,66900001,67000000,100000,*,1.055366711,0.979151692
21503,chr5,67000001,67100000,100000,*,1.045027718,1.005930059
21504,chr5,67100001,67200000,100000,*,1.006012909,0.939607058
21505,chr5,67200001,67300000,100000,*,0.911178668,0.868419956
21506,chr5,67300001,67400000,100000,*,0.734794923,0.881374244
21507,chr5,67400001,67500000,100000,*,0.89803707,0.889982997
21508,chr5,67500001,67600000,100000,*,0.740604525,0.789370758
21509,chr5,67600001,67700000,100000,*,0.743080045,0.831390295
21510,chr5,67700001,67800000,100000,*,0.650008238,0.811536376
21511,chr5,67800001,67900000,100000,*,0.875576799,0.862105543
21512,chr5,67900001,68000000,100000,*,1.050813015,0.97766305
21513,chr5,68000001,68100000,100000,*,0.820758406,0.883173833
21514,chr5,68100001,68200000,100000,*,0.873602615,0.908914182
21515,chr5,68200001,68300000,100000,*,0.783303286,0.888263411
21516,chr5,68300001,68400000,100000,*,0.848392498,0.88565332
21517,chr5,68400001,68500000,100000,*,0.827388805,0.878526984
21518,chr5,68500001,68600000,100000,*,0.837898952,0.864115461
21519,chr5,68600001,68700000,100000,*,0.79978048,0.789094647
21520,chr5,68700001,68800000,100000,*,0.773598393,0.829212562
21521,chr5,68800001,68900000,100000,*,0.716741618,0.735183373
21522,chr5,68900001,69000000,100000,*,0.461409378,0.907049239
21523,chr5,69000001,69100000,100000,*,0.311943359,0.70118999
21524,chr5,69100001,69200000,100000,*,0.314379528,0.670272416
21525,chr5,69200001,69300000,100000,*,0.241023618,0.53354163
21526,chr5,69300001,69400000,100000,*,0.268048807,0.596020769
21527,chr5,69400001,69500000,100000,*,0.425574289,0.728587169
21528,chr5,69500001,69600000,100000,*,0.394567992,0.778156767
21529,chr5,69600001,69700000,100000,*,0.503370638,0.638862792
21530,chr5,69700001,69800000,100000,*,0.452895601,0.777967246
21531,chr5,69800001,69900000,100000,*,0.337270757,0.534780319
21532,chr5,69900001,70000000,100000,*,0.38754845,0.686675367
21533,chr5,70000001,70100000,100000,*,0.325589546,1.235670339
21534,chr5,70100001,70200000,100000,*,0.235911953,0.738818871
21535,chr5,70200001,70300000,100000,*,0.282992534,0.658280929
21536,chr5,70300001,70400000,100000,*,0.482621591,0.734025643
21537,chr5,70400001,70500000,100000,*,0.439710192,0.740647142
21538,chr5,70500001,70600000,100000,*,0.313446025,0.79557382
21539,chr5,70600001,70700000,100000,*,0.468738695,0.713749716
21540,chr5,70700001,70800000,100000,*,0.814341957,0.835205325
21541,chr5,70800001,70900000,100000,*,0.801717291,0.81385083
21542,chr5,70900001,71000000,100000,*,0.818566343,0.954471998
21543,chr5,71000001,71100000,100000,*,0.770242159,0.889493762
21544,chr5,71100001,71200000,100000,*,0.824622598,0.827123203
21545,chr5,71200001,71300000,100000,*,0.92305261,0.845350031
21546,chr5,71300001,71400000,100000,*,0.727730803,0.781933569
21547,chr5,71400001,71500000,100000,*,0.629912379,0.798342795
21548,chr5,71500001,71600000,100000,*,0.944035775,0.927932012
21549,chr5,71600001,71700000,100000,*,0.747403234,0.789499336
21550,chr5,71700001,71800000,100000,*,0.568222131,0.7881326
21551,chr5,71800001,71900000,100000,*,0.828915257,0.817375532
21552,chr5,71900001,72000000,100000,*,0.836609987,0.894120976
21553,chr5,72000001,72100000,100000,*,1.049909183,0.893892214
21554,chr5,72100001,72200000,100000,*,1.06370817,0.893944766
21555,chr5,72200001,72300000,100000,*,0.982923208,0.999562844
21556,chr5,72300001,72400000,100000,*,0.994848452,0.912400096
21557,chr5,72400001,72500000,100000,*,0.62288982,0.752981247
21558,chr5,72500001,72600000,100000,*,0.727862842,0.896354164
21559,chr5,72600001,72700000,100000,*,0.714076447,0.831339327
21560,chr5,72700001,72800000,100000,*,0.690627485,0.772105555
21561,chr5,72800001,72900000,100000,*,0.730250569,0.801236835
21562,chr5,72900001,73000000,100000,*,0.750786275,0.85620443
21563,chr5,73000001,73100000,100000,*,0.891900517,0.807578533
21564,chr5,73100001,73200000,100000,*,0.732598916,0.843637448
21565,chr5,73200001,73300000,100000,*,0.683310986,0.796466972
21566,chr5,73300001,73400000,100000,*,0.683015563,0.795155121
21567,chr5,73400001,73500000,100000,*,0.599979755,0.751953211
21568,chr5,73500001,73600000,100000,*,0.797202919,0.930448332
21569,chr5,73600001,73700000,100000,*,0.660644625,0.812110474
21570,chr5,73700001,73800000,100000,*,0.716849044,0.815902707
21571,chr5,73800001,73900000,100000,*,0.739768168,0.858219914
21572,chr5,73900001,74000000,100000,*,0.692903995,0.807415203
21573,chr5,74000001,74100000,100000,*,0.885393458,0.83690426
21574,chr5,74100001,74200000,100000,*,1.027279143,0.908689496
21575,chr5,74200001,74300000,100000,*,0.863862441,0.911573192
21576,chr5,74300001,74400000,100000,*,0.802942473,0.910080795
21577,chr5,74400001,74500000,100000,*,1.081969836,1.020458055
21578,chr5,74500001,74600000,100000,*,0.96643543,0.944232433
21579,chr5,74600001,74700000,100000,*,0.859349982,0.827555092
21580,chr5,74700001,74800000,100000,*,1.178998192,0.98576606
21581,chr5,74800001,74900000,100000,*,1.075744586,0.910625577
21582,chr5,74900001,75000000,100000,*,0.723483746,0.838770452
21583,chr5,75000001,75100000,100000,*,1.018834095,1.028988649
21584,chr5,75100001,75200000,100000,*,1.098835901,1.057898683
21585,chr5,75200001,75300000,100000,*,0.813448849,0.880422015
21586,chr5,75300001,75400000,100000,*,0.837264782,0.874009588
21587,chr5,75400001,75500000,100000,*,0.741151009,0.856358879
21588,chr5,75500001,75600000,100000,*,0.711205965,0.982156583
21589,chr5,75600001,75700000,100000,*,0.648188343,0.823343821
21590,chr5,75700001,75800000,100000,*,0.794454617,0.910248684
21591,chr5,75800001,75900000,100000,*,0.733465505,0.748896984
21592,chr5,75900001,76000000,100000,*,0.775577265,0.784420775
21593,chr5,76000001,76100000,100000,*,0.665516256,0.827147301
21594,chr5,76100001,76200000,100000,*,0.709352025,0.869851741
21595,chr5,76200001,76300000,100000,*,0.73361904,0.823214195
21596,chr5,76300001,76400000,100000,*,0.725752105,0.79905341
21597,chr5,76400001,76500000,100000,*,0.818125317,0.833338909
21598,chr5,76500001,76600000,100000,*,0.879642039,0.848091897
21599,chr5,76600001,76700000,100000,*,0.745154,0.800750502
21600,chr5,76700001,76800000,100000,*,0.969906605,0.888612609
21601,chr5,76800001,76900000,100000,*,1.133573069,0.954482717
21602,chr5,76900001,77000000,100000,*,0.994600412,0.914122608
21603,chr5,77000001,77100000,100000,*,0.882478248,0.891517281
21604,chr5,77100001,77200000,100000,*,0.650282037,0.812829694
21605,chr5,77200001,77300000,100000,*,0.649622579,0.797983747
21606,chr5,77300001,77400000,100000,*,1.0031155,0.951691623
21607,chr5,77400001,77500000,100000,*,1.143259371,0.935400723
21608,chr5,77500001,77600000,100000,*,1.141476439,0.972680543
21609,chr5,77600001,77700000,100000,*,0.907260623,0.890084094
21610,chr5,77700001,77800000,100000,*,1.031166126,0.969862864
21611,chr5,77800001,77900000,100000,*,0.608383532,0.722240348
21612,chr5,77900001,78000000,100000,*,0.706888905,0.827651263
21613,chr5,78000001,78100000,100000,*,0.73223283,0.818164018
21614,chr5,78100001,78200000,100000,*,0.86070363,0.882045324
21615,chr5,78200001,78300000,100000,*,0.88779826,0.863165879
21616,chr5,78300001,78400000,100000,*,0.744093101,0.815409365
21617,chr5,78400001,78500000,100000,*,0.693912883,0.781924256
21618,chr5,78500001,78600000,100000,*,0.906970613,0.875216827
21619,chr5,78600001,78700000,100000,*,0.872451396,0.894380532
21620,chr5,78700001,78800000,100000,*,0.913855745,0.835852165
21621,chr5,78800001,78900000,100000,*,0.767794742,0.878357689
21622,chr5,78900001,79000000,100000,*,0.96610811,0.892067852
21623,chr5,79000001,79100000,100000,*,0.837746164,0.879366575
21624,chr5,79100001,79200000,100000,*,0.691089063,0.818381257
21625,chr5,79200001,79300000,100000,*,0.782370548,0.892663069
21626,chr5,79300001,79400000,100000,*,0.685421864,0.790733015
21627,chr5,79400001,79500000,100000,*,0.690570109,0.865713698
21628,chr5,79500001,79600000,100000,*,0.798163755,0.915779814
21629,chr5,79600001,79700000,100000,*,0.872093311,0.934378798
21630,chr5,79700001,79800000,100000,*,1.075604214,0.882862862
21631,chr5,79800001,79900000,100000,*,0.788978378,0.849220597
21632,chr5,79900001,80000000,100000,*,0.928247099,0.875953703
21633,chr5,80000001,80100000,100000,*,0.946887852,0.864255028
21634,chr5,80100001,80200000,100000,*,0.936694463,0.855887255
21635,chr5,80200001,80300000,100000,*,0.726898593,0.839775526
21636,chr5,80300001,80400000,100000,*,0.836612457,0.881132257
21637,chr5,80400001,80500000,100000,*,0.711911406,0.774529532
21638,chr5,80500001,80600000,100000,*,0.879260214,0.911578186
21639,chr5,80600001,80700000,100000,*,0.860404097,0.871729379
21640,chr5,80700001,80800000,100000,*,0.841238166,0.847351814
21641,chr5,80800001,80900000,100000,*,1.076631764,0.960698406
21642,chr5,80900001,81000000,100000,*,1.0719672,0.983296888
21643,chr5,81000001,81100000,100000,*,0.85982511,0.896171769
21644,chr5,81100001,81200000,100000,*,0.761317061,0.857980872
21645,chr5,81200001,81300000,100000,*,0.872387244,1.026406494
21646,chr5,81300001,81400000,100000,*,0.958846533,0.928006735
